"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"TH","4322","Acting for the Camera","Twin Cities","Do you have favorite screen actors? Have you ever wondered how they DO what they do? Discover the art and technique of acting specifically tailored for film and television in our Acting for the Camera class. Whether your goal is to pursue a career in film, television, or simply deepen your understanding of screen acting, Acting for the Camera is a great hands on class taught by professionals in the field. Over the semester you will watch and perform several  scenes and will leave with copies for your own use. Come learn how the best actors achieve great performances on the small and big screen. ","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"TH","4331","Acting & Performance III","Twin Cities","Acting & Performance III builds upon skills covered in Acting & Performance I and II and includes a crucial ""career preparation"" unit. The course is taught in three parts. Part I  reinforces and expands upon the techniques covered in Acting & Performance I by teaching the acting methods needed to perform in non-realistic plays. This includes absurdist, surrealist, postmodernist, shakespearean, and other kinds of experimental or heightened texts. Part II expands upon what is covered in Acting & Performance II by teaching a variety of new or advanced non text based physical approaches to acting and building new work in ensembles. Methods covered may be advanced Margolis Method, Lecoq technique, Viewpoints method, Active Analysis, Moment Work or other advanced physical and devising vocabularies that lead to more more fluent, articulate and empowered performers and actors. The third unit of this class is a Career Prep unit that covers auditioning skills, resume writing and artistic career advice and planning.","3","3","No","1","3","AFV - A-F or Audit","013378","Every Fall"
"TH","4380","BA Studio Production:  Creative Collaboration","Twin Cities","Creative Collaboration is the cornerstone class for BA Performance, turning research into practice through scripted and devised performance paradigms.  Each semester students will work with practitioners from eclectic backgrounds to develop original or scripted work focused in one of the six areas of performance; directing; physical theater; realism, playwriting, music driven theater, and object/puppet theater. Classes will culminate in a formal or workshop performance, depending on the goal of each specific collaboration.  Non-performers such as designers, dramaturgs and technicians may take the course for credit and serve as part of the collaborative team.  The course is open to any University of Minnesota student through the audition or interview process. ","1","3","Yes","4","12","OPT - Student Option","-","Every Fall & Spring"
"TH","4382","Inventing Ireland","Twin Cities","What does the idea of being “Irish” mean? The content of this course will employ a cultural studies and performative theory approach to exploring the development and representation of Irish identity and “Irishness” in the 20th Century through the lens of literature, drama, and film.  The course will be a three-week long study abroad course with pre-departure readings and films, on-site readings of plays and short stories, and a final project due upon return.  By studying the history and works engaged in creating and interpreting this idea of Irish identity, both from and external to Ireland, students will be asked to engage in a more complex way with the ideas of heritage, culture, and national identity in general.  Students will also read selected of essays on culture and Irish history. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
"TH","4391","BFA Intensive II","Twin Cities","Applying first three years of training toward performance. Seventh in sequence of eight. Acting, voice, and movement. Integrating the disciplines.

prereq: BFA student in theatre arts","2","2","No","1","2","AFV - A-F or Audit","000796","Every Fall"
"TH","4393","BFA Rehearsal and Performance III","Twin Cities","Acting, voice, movement. Application of process toward performance.

prereq: BFA student in theatre arts","2","2","No","1","2","AFV - A-F or Audit","000796","Periodic Fall & Spring"
"TH","4394","BFA Rehearsal and Performance IV","Twin Cities","Acting, voice and movement. Application of process toward performance.

prereq: BFA student in theatre arts","2","2","No","1","2","AFV - A-F or Audit","000796","Periodic Fall & Spring"
"TH","4395","BFA Intensive III","Twin Cities","Incorporating the disciplines of acting/voice/movement.

prereq: BFA-acting sr","2","2","No","1","2","AFV - A-F or Audit","001130","Every Spring"
"TH","4398","BFA Rehearsal and Performance V","Twin Cities","Acting, voice and movement. Continuing the application of process towards performance.

prereq: BFA-acting sr","2","2","No","1","2","AFV - A-F or Audit","001130","Periodic Fall & Spring"
"TH","4399","BFA Rehearsal and Performance VI","Twin Cities","Acting, voice, and movement. Continuing the application of process towards performance.

prereq: BFA-acting sr","2","2","No","1","2","AFV - A-F or Audit","001130","Periodic Fall & Spring"
"TH","4532","Makeup for the Actor","Twin Cities","Topics vary. May include functions/aesthetics of stage makeup, application techniques, prosthetics, and facial hair.","2","2","No","1","2","OPT - Student Option","-","Every Fall & Spring"
"TH","4555","Audio Technology","Twin Cities","Sound as science. Technology to create/manipulate sound. Recording techniques. Effects/signal processing. Microphone/mixing techniques.

prereq: 1501 or instr consent","3","3","No","1","3","OPT - Student Option","002889","Periodic Fall"
"TH","4711","Intermediate Stage Direction","Twin Cities","The goal of the class is to introduce you to the basic work and process of the stage director with particular focus on directing of non-realistic theatre and performance. We will be focusing on analysis, casting, rehearsing, and composing moments and performances working from written plays, non- theatrical material and personal story.

The class will invite you to take on the following:

•	Thinking and conceptualizing like a director
•	Understanding analysis for non-realistic texts
•	Staging actions and events
•	Honing critical analysis of performances from directors point of view
•	Analysis of dramatic text from the director’s point of view (and expressing it in writing)
•	Rehearsing and working with actors
•	Researching and communicating with designers
•	Confronting the assumptions about what theatre is and choosing to keep or discard them","3","3","No","1","3","OPT - Student Option","012425","Spring Odd Year"
"TH","4901","Project Exploration & Development","Twin Cities","TH 4901 is the prerequisite course for the Senior Capstone Project required for graduation by the College of Liberal Arts. Students will propose, refine, and plan their Capstone project through a structured feedback process and in close dialogue with an assigned faculty mentor. Projects may be connected to creative collaborative production as long as they go above and beyond basic requirements for participation. Projects may take of the form of, but are not limited to: a research paper, an internship with an arts organization, creation of an original work – play, dance, lighting, set design, sound score, etc., advanced technical position on a production, grant writing, portfolio development and presentation, educational curriculum development, film, and/or software projects. 

A faculty adviser will serve as a resource in the proposal development stage, advise on the progress of the research and planning and evaluate its effectiveness and quality.  Ideally this course will serve as the planning phase for the “Capstone” college experience, bringing together several years of coursework and productions in theatre arts and dance in order to prepare you for life and work after departing the University of Minnesota.","1","1","No","1","1","A-F - A-F Grade Basis","012568","Every Fall & Spring"
"TH","4901H","Honors: Project Exploration & Development","Twin Cities","TH4901 is the prerequisite course for the Senior Capstone Project required for graduation by the College of Liberal Arts. Students will propose, refine, and plan their Capstone project through a structured feedback process and in close dialogue with an assigned faculty mentor. Projects may be connected to creative collaborative production as long as they go above and beyond basic requirements for participation. Projects may take of the form of, but are not limited to: a research paper, an internship with an arts organization, creation of an original work—play, dance, lighting, set design, sound score, etc., advanced technical position on a production, grant writing, portfolio development and presentation, educational curriculum development, film and/or software projects.
This course requires 30 hours of independent work outside of class meetings. A faculty adviser will serve as a resource in the proposal development stage, advise on the progress of your research and planning, and evaluate its effectiveness and quality. Ideally, this course will serve as the planning and research phase for your “Capstone” college experience, bringing together several years of coursework and productions in theatre arts and dance in order to prepare you for life and work after departing the University of Minnesota.

This course is the equivalent to the Honors thesis prep course experience.","1","1","No","1","1","A-F - A-F Grade Basis","013609","Every Fall & Spring"
"TH","4994","Capstone Project for Theatre:  Directed Research & Creative Activities","Twin Cities","Capstone Project is the culminating phase of the Capstone process required for graduation by the College of Liberal Arts yearlong.  Seniors execute and thoroughly document a sustained project of their own design over the course of a semester.  Projects may be connected to creative collaborative production as long as they go above and beyond basic requirements for participation. Projects may take of the form of, but are not limited to: a research paper, an internship with an arts organization, creation of an original work – play, dance, lighting, set design, sound score, etc., advanced technical position on a production, grant writing, portfolio development and presentation, educational curriculum development, film, and/or software projects. 

A faculty adviser will serve as a resource to advise on the progress of the project, and evaluate its effectiveness and quality (including the quality of reflections on risky, noble failures). Ideally this will serve as the “capstone” college experience bringing together several years of coursework and productions in theatre arts and dance, and preparing you for life and work after departing the University of Minnesota.","1","1","No","1","1","S-N - S-N Grade Basis","012576","Every Fall & Spring"
"TH","5100","Theatre Practicum","Twin Cities","Individual creative projects in production of approved plays as an actor, director, dramaturg, or playwright.  (See 5500 for design practicums.)

prereq: instr consent, dept consent; 4 cr of 3100 for undergrads","1","4","Yes","10","20","OPT - Student Option","001186","Every Fall & Spring"
"TH","5103","The Theatre Dramaturg","Twin Cities","Theoretical/practical aspects of dramaturgy in American theater. Historical perspectives. Research/production history of classics. Development of new scripts. Dramaturgical structure and interpretive choices. Dramaturgy as it relates to playwrights/directors. Preparing/editing the rehearsal script. Production dramaturgy.","3","3","No","1","3","OPT - Student Option","000238","Periodic Spring"
"TH","5117","Performance and Social Change","Twin Cities","Reading, writing, research, presentations and workshops explore activist performance projects. Theories of social formation and ideology provide framework to discuss/animate theater's potential for social change.

prereq: Jr or sr or grad student","3","3","No","1","3","AFV - A-F or Audit","000238","Periodic Fall"
"TH","5179W","Text and Performance","Twin Cities","How to read texts toward performance in various dramatic/nondramatic material.  Method of unlocking metaphoric energy of texts. Vocabulary/techniques of analysis that transform text from page to stage.

prereq: [1322, [3171 or 3172]] or grad student","3","3","No","1","3","AFV - A-F or Audit","001186","Every Fall"
"TH","5182W","Contemporary Black Drama and Dramaturgies","Twin Cities","This course is an exploration of the impact and evolution of Black Theatre in America, covering the period rising from the Black Arts Movement to the present. The exploration will entail an understanding of cultural and socio-political issues as they are reflected in key and significant plays written and produced from the late 1950’s to the present. The plays and essays will be read against the background of significant cultural, social and literary movements - the Civil Rights Movement, Cold War politics, the Women’s Movement, Gay Liberation, the Culture Wars, post-modernism, deconstruction, multiculturalism, afro-futurism, etc. as well as the evolution of identity nomenclature and racial classification from Colored to Negro to Black to African American. In addition to play analysis and criticism, students will garner a knowledge of significant Black cultural institutions and their impact on the ever-changing American theatre landscape.","3","3","No","1","3","OPT - Student Option","000238","Every Spring"
"TH","5330","Comedy: Advanced Physical Performance Studio","Twin Cities","Mechanics of creating physical comedy. Focuses on process using clown, Comedia dell'arte, Bouffons, or improvisational comedy. Exercises on how comedy is born from tragedy and state of conflict within one's self.

prereq: 3330, audition","3","3","Yes","3","9","A-F - A-F Grade Basis","-","Every Spring"
"TH","5340","Advanced Acting Studio:  Tragedy/Poetry","Twin Cities","Specific training paradigms in actor training employed by Stanislavski, Grotowski, Brecht, Lecoq, etc. Psychological, emotional, technical, and physical work. Tragic action in Greek tragedy, Shakespeare, Melodrama, operatic characterization, Brecht. Original tragic/poetical work for embodying dramatic text effectively.

","3","3","Yes","2","6","A-F - A-F Grade Basis","012582","Every Fall"
"TH","5355","Puppetry: Techniques and Practice in Contemporary Theater","Twin Cities","This course is intended to be a broad survey of the vocabulary of Puppetry Arts. The form allows for a combination of creation, design, construction, sculpture, text and image, dramaturgy, storytelling, movement, music, and performance. The work and energy of this class comes from you. It is a laboratory, a place to play, inspire, experiment, fail, fail again, and then continue to experiment to try and understand the nuances of each form. This is not a class to make you puppeteers, but rather an investigation of a vocabulary that may resonate in your own discipline or practice. The hope is to introduce you to a wide variety of forms of puppetry that will affect your individual artistic practice. Alongside this survey of the wide spectrum of puppet modes, we will also partner with our collaborator, Open Eye Theatre, and learn the basics of creating a tourable puppet show.","3","3","No","1","3","OPT - Student Option","013362","Periodic Spring"
"TH","5500","Theatre Design Practicum","Twin Cities","Individual projects in production of approved plays as a designer of scenery/properties, costumes, lighting, or sound.  (See 5100 for other creative practicums.)

prereq: Th 3521, 3531, or 3541","1","3","Yes","10","20","OPT - Student Option","004526","Every Fall, Spring & Summer"
"TH","5505","History of Stage Design","Twin Cities","This class is intended to provide an in-depth understanding of the origins and development of all design elements common to the western theatrical tradition. The focus of this course is the history of design for live performance, with an emphasis on Europe and the United States. The course will address topics including theater architecture, scenic and costume design from ancient Greece to the late 19th Century.  From there begins an in-depth exploration of 20th Century disciplines and designers, including lighting, audio and media design and technology. Students will be expected to extensively research a minimum of two notable stage designers and/or design movements from the late 19th, 20th and/or early 21st Century.","3","3","No","1","3","OPT - Student Option","000238","Every Spring"
"TH","5510","Drawing, Rendering, and Painting for the Theatre Designer I","Twin Cities","Development of skills necessary for presentation of theatre scene/costume designs. Materials, layout, and techniques in scene painting. Basic drawing/graphic skills.

prereq: 1501 or grad","3","3","No","1","3","OPT - Student Option","002889","Periodic Fall & Spring"
"TH","5520","Scene Design","Twin Cities","Conceiving/communicating design ideas in both two-dimensional sketches and three-dimensional models for theatre and allied venues. Drafting.

prereq: 3521","3","3","Yes","3","9","OPT - Student Option","004531","Every Fall & Spring"
"TH","5530","Costume Design","Twin Cities","Theory and process of costume design for theatrical productions (e.g., dance, opera, film) through hypothetical productions.

prereq: 3531","3","3","Yes","3","9","OPT - Student Option","004532","Every Fall"
"TH","5540","Lighting Design for the Theatre","Twin Cities","Design aesthetics and exploration of design for various stage forms and venues. Development of the lighting plot and paperwork; use of the computer in lighting design.

prereq: 3541","3","3","Yes","3","9","OPT - Student Option","004530","Every Spring"
"TH","5545","Stage Lighting Technology","Twin Cities","The lighting technician's skills and crafts: equipment, techniques, control operation, wiring, and maintenance.

prereq: 3515 or grad or instr consent","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall"
"TH","5559","Sound Design for Performance","Twin Cities","Audio technology/psychology, their impact on audience in a performance. Communication, design process, psychoacoustics, script analysis.

prereq: 4555 or instr consent","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall & Spring"
"TH","5560","Drawing, Rendering, and Painting for the Theatre Designer II","Twin Cities","Development of skills necessary for presentation of theatre scene/costume designs. Materials, layout, and techniques in scene painting. Rendering and scene painting skills.

prereq: 5510","3","3","No","1","3","OPT - Student Option","001186","Periodic Spring"
"TH","5570","Properties/Scenery Technology","Twin Cities","Management, structures, upholstery, mask-making, furniture construction, stage mechanics, soft properties, faux finishes. Topics specified in Class Schedule.

prereq: 3515 or grad or instr consent","1","3","Yes","15","15","OPT - Student Option","001186","Every Fall & Spring"
"TH","5580","Costume Technology","Twin Cities","Fabric enhancement techniques, masks, wig-making, millinery, makeup prosthetics, pattern drafting, and draping. Topics specified in Class Schedule.

prereq: 3571 or grad or instr consent","3","3","Yes","5","15","OPT - Student Option","001186","Every Fall & Spring"
"TH","5582","Flat Patterning and Draping","Twin Cities","This course will focus on two methods of pattern-making for the theatrical costume technician.
Flat Patterning: covering the basic principles and skill of flat patterning the male and female body block and how to use that information to arrive at the pattern for the Costume Designers sketch.
Draping: The student will gain working knowledge of pattern-making using a technique where in pattern is achieved by draping and manipulating fabric directly on a dressmaker's form.","3","3","No","1","3","OPT - Student Option","011411","Periodic Fall"
"TH","5590","Theatre Technology Practicum","Twin Cities","Individual creative project in technology/craft area of theatre. Practical work in costume, lighting, makeup, props, scenery, sound, or theatre management.

prereq: 3515, instr consent, dept consent;  4 cr max for undergrads","1","3","Yes","15","15","OPT - Student Option","001186","Every Fall, Spring & Summer"
"TH","5711","Advanced Stage Direction","Twin Cities","Realistic/non-realistic dramatic forms.  Theory/technique of rehearsal.  Production problems.  Includes directing  of three one-act plays.

prereq: [4711, instr consent] or grad student","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall & Spring"
"TH","5716","Stage Management for the Theatre","Twin Cities","Theories, practicalities, and techniques for rehearsal/performance.  Organizing/managing various types of performance venues.

prereq: [1101, 1321, soph] or grad","4","4","No","1","4","OPT - Student Option","000255","Every Fall"
"TH","5760","Stage Management Practicum","Twin Cities","This course is designed as an opportunity for students with prior experience on a stage management team to gain hands-on, practical experience and continue to hone their skills through participation on a stage management team of a Main Stage production. Students in this course will serve as Stage Manager and while doing so will actively participate in all aspects of the production process collaborating with the production team and student actors to mount a fully produced production to a paying audience. This course allows students to refine communication, organization, and leadership skills. Students will also meet weekly with their faculty mentor who will help to guide them as they build upon skills gained in TH3716 Stage Management and TH3760.","3","3","Yes","4","12","A-F - A-F Grade Basis","012111","Every Fall & Spring"
"TH","5950","Topics in Theatre","Twin Cities","Topics specified in Class Schedule.","1","4","Yes","20","80","OPT - Student Option","001186","Every Fall, Spring & Summer"
"TH","5993","Directed Study","Twin Cities","Guided individual reading or study.
Prereq 6 Th cr, instr consent, dept consent, college consent.","1","5","Yes","20","20","OPT - Student Option","001186","Every Fall, Spring & Summer"
"TH","8100","Theatre Practicum","Twin Cities","Individual creative projects in production of approved plays as an actor, director, dramaturg, or playwright (see 8500 for design practicums).

prereq: instr consent, dept consent","1","4","Yes","20","20","OPT - Student Option","-","Every Fall, Spring & Summer"
"TH","8102","Theatre Historiography","Twin Cities","Current trends in historiography; research strategies and methods.
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8111","History and Theory of Western Theatre: Ancient World and Early Medieval","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8112","History and Theory of Western Theatre:  Medieval Through Renaissance","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8113","History and Theory of Western Theatre:  National Theatres to the French Revolution","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"TH","8114","Theatre: Performance and Political Modernity","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"TH","8115","History and Theory of Western Theatre: 20th Century Through World War II","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8116","History and Theory of Western Theatre: 20th Century From 1945 to the Present","Twin Cities","History, theories, arts, and crafts of western theatre from the ancient world to the present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8120","Seminar","Twin Cities","Selected research topics from various theatre fields and periods. Sample topics: Border Crossings--Theatre History and Representation; The Theatre and Drama of the Third Reich, 1927-1944.","3","3","Yes","4","12","OPT - Student Option","-","Every Fall & Spring"
"TH","8333","FTE: Master's","Twin Cities","(No description)

prereq: Master's student, adviser and DGS consent","1","1","No","1","1","NGA - No Grade Associated","000050","Every Fall, Spring & Summer"
"TH","8444","FTE: Doctoral","Twin Cities","(No description)

prereq: Doctoral student, adviser and DGS consent","1","1","No","1","1","NGA - No Grade Associated","000051","Every Fall, Spring & Summer"
"TH","8500","Theatre Design Practicum","Twin Cities","Individual creative projects in production of approved plays as a designer for scenery/properties, costumes, lighting, or sound (see 8100 for other creative practicums).

prereq: instr consent, dept consent","1","3","Yes","20","20","OPT - Student Option","-","Every Fall, Spring & Summer"
"TH","8510","Professional Design Workshop","Twin Cities","Development of graduate student as individual artist working collaboratively in performing arts industry. Further mastery of designer collaboration, self-promotion, management, displaying of job materials. Attend both professional/university productions throughout semester.

prereq: MFA candidate","1","3","Yes","6","18","A-F - A-F Grade Basis","000025","Every Fall & Spring"
"TH","8590","Theatre Technology Practicum","Twin Cities","Individual creative projects in the technology or craft of costume, lighting, makeup, props, scenery, sound, or theatre management.

prereq: instr consent, dept consent","1","3","Yes","20","20","OPT - Student Option","-","Every Fall & Spring"
"TH","8666","Doctoral Pre-Thesis Credits","Twin Cities","tbd

prereq: Doctoral student who has not passed prelim oral; no required consent for 1st/2nd registrations, up to 12 combined cr; dept consent for 3rd/4th registrations, up to 24 combined cr; doctoral student admitted before summer 2007 may register up to four times, up to 60 combined cr","1","6","Yes","2","12","NGA - No Grade Associated","002443","Every Fall, Spring & Summer"
"TH","8711","Theory and Practice of the Modern Stage Director","Twin Cities","Survey of principal stage directors (e.g., Saxe-Meiningen, Meyerhold, Brecht, Strehler, Mnouchkine, Brook) and their theories and practices from 1871 to today using books, journals, firsthand accounts, and videos. ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"TH","8750","MFA Directing Practicum","Twin Cities","Rehearsed and performed production of published or original one-act (2 cr) or full-length play (3 cr) with budgeted design and technical support.

prereq: MFA directing specialization","2","3","Yes","5","10","AFV - A-F or Audit","000025","Every Fall & Spring"
"TH","8777","Thesis Credits: Master's","Twin Cities","(No description)

prereq: Max 18 cr per semester or summer; 10 cr total required [Plan A only]","1","18","Yes","10","50","NGA - No Grade Associated","-","Every Fall & Spring"
"TH","8888","Thesis Credit: Doctoral","Twin Cities","(No description)

prereq: Max 18 cr per semester or summer; 24 cr required","1","24","Yes","10","100","NGA - No Grade Associated","004270","Every Fall, Spring & Summer"
"TH","8950","Topics in Theatre","Twin Cities","Topics specified in Class Schedule.","1","4","Yes","2","8","OPT - Student Option","-","Every Spring"
"TH","8980","Internship","Twin Cities","tbd

prereq: instr consent, dept consent","1","5","Yes","10","10","OPT - Student Option","-","Every Fall & Spring"
"TH","8990","MFA Creative Thesis","Twin Cities","tbd

prereq: instr consent, dept consent","3","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"TH","8994","Directed Research","Twin Cities","tbd

prereq: instr consent, dept consent","1","5","No","1","5","OPT - Student Option","-","Every Fall & Spring"
"TLDO","3025","Exploring Spanish Culture Through Digital Technology","Twin Cities","Study abroad course.","3","3","Yes","2","6","A-F - A-F Grade Basis","-","Every Summer"
"TMDP","8440","Advanced Theory and Principles of TMD and Orofacial Pain","Twin Cities","Nature and pathophysiology of disorders causing chronic pain in TMJ and craniofacial regions; advanced principles and theory on assessment, diagnosis, and interdisciplinary management.","0","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"TMDP","8441","Seminar in Temporomandibular Disorders & Orofacial Pain","Twin Cities","Advanced topics on theories and application of recently developed techniques of data collection, diagnostic strategies, and management.","1","1","No","1","1","AFV - A-F or Audit","-","Every Fall, Spring & Summer"
"TMDP","8442","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patient synthesized with respect to current literature on management; management program is developed, discussed with faculty, and implemented.

prereq: Participation in TMJ and orofacial pain advanced education program","1","4","No","1","4","AFV - A-F or Audit","000618","Every Fall, Spring & Summer"
"TMDP","8451","Seminar in Temporomandibular Disorders & Orofacial Pain","Twin Cities","Advanced topics on theories and applications of recently developed techniques of data collection, diagnostic strategies, and management. ","1","1","No","1","1","AFV - A-F or Audit","000618","Every Summer"
"TMDP","8452","Seminar in Temporomandibular Disorders & Orofacial Pain","Twin Cities","Advanced topics on theories and applications of recently developed techniques of data collection, diagnostic strategies, and management. ","1","1","No","1","1","AFV - A-F or Audit","-","Fall Odd Year"
"TMDP","8453","Seminar in Temporomandibular Disorders & Orofacial Pain","Twin Cities","Advanced topics on theories and applications of recently developed techniques of data collection, diagnostic strategies, and management. ","1","1","No","1","1","AFV - A-F or Audit","-","Fall Even Year"
"TMDP","8454","Seminar in Temporomandibular Disorders & Orofacial Pain","Twin Cities","Advanced topics on theories and applications of recently developed techniques of data collection, diagnostic strategies, and management. ","1","1","No","1","1","AFV - A-F or Audit","-","Spring Even Year"
"TMDP","8461","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented.","1","4","No","1","4","AFV - A-F or Audit","-","Every Summer"
"TMDP","8462","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented. ","1","4","No","1","4","AFV - A-F or Audit","-","Every Fall"
"TMDP","8463","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented. ","1","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
"TMDP","8464","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented.","1","4","No","1","4","AFV - A-F or Audit","-","Every Summer"
"TMDP","8465","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented.","1","4","No","1","4","AFV - A-F or Audit","-","Every Fall"
"TMDP","8466","Advanced Clinical Temporomandibular Disorders and Orofacial Pain","Twin Cities","Interdisciplinary study of patients with TMD and orofacial pain using techniques of assessment currently being researched; background and clinical knowledge of patients are synthesized with respect to current literature on management; a management program is developed, discussed with faculty, and implemented. ","1","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
"UC","4301","Perspectives: Interrelationships of People and Animals in Society Today","Twin Cities","Interrelationships of people and animals from several viewpoints. Social, economic, and health consequences of these relationships, including issues such as pets and people sharing an urban environment, animal rights, and the influence of differences in cultures on animal-human relationships.","2","2","Yes","1","3","OPT - Student Option","-","Every Spring"
"UC","5075","Directed Study","Twin Cities","Directed study.","1","8","Yes","1","8","OPT - Student Option","001186","Every Fall, Spring & Summer"
"URBS","1001W","Introduction to Urban Studies: The Complexity of Metropolitan Life","Twin Cities","Interdisciplinary course, ranging across spatial, historical, economic, political, and design perspectives, among many others.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"URBS","3001W","Introduction to Urban Studies: The Complexity of Metropolitan Life","Twin Cities","Interdisciplinary course, ranging across spatial, historical, economic, political, and design perspectives, among many others.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"URBS","3200","Urban Studies Colloquium","Twin Cities","Urban/metropolitan issues. Topics vary to reflect current concerns. In-depth reading, intensive group discussion.

prereq: dept consent","1","1","Yes","4","4","AFV - A-F or Audit","-","Every Fall & Spring"
"URBS","3500","Urban Studies Workshop","Twin Cities","Links academic learning to actual urban problems/issues. Focuses on specific topic using local community as laboratory. Field work, contact with local institutions/agencies.

prereq: instr consent","3","3","Yes","3","9","AFV - A-F or Audit","-","Every Fall & Spring"
"URBS","3751","Understanding the Urban Environment","Twin Cities","Examine links between cities and the environment with emphasis on air, soil, water, pollution, parks and green space, undesirable land uses, environmental justice, and the basic question of how to sustain urban development in an increasingly fragile global surrounding.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"URBS","3771","Fundamentals of Transit","Twin Cities","Importance of transit to an urban area. Issues surrounding development/operation of transit. Defining various modes of transit, evaluating why/where each may be used. Making capital improvements to transit system. Finance, travel demand forecasting, environmental assessment, scheduling, evaluation of effectiveness/accessibility.","3","3","No","1","3","A-F - A-F Grade Basis","-","Spring Odd Year"
"URBS","3861","Financing Cities","Twin Cities","The most critical question in government is how you are going to pay for something.  There is a plethora of good ideas but only so much money.  This class looks at how cities are funded. It looks at tax systems, fee systems, grants, special revenues, private development funding and other ways that we pay for cities.  It provides practical knowledge on how city activities are funded.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"URBS","3871","A Suburban World","Twin Cities","Suburbs as sites of urgent battles over resources, planning practices, land use, and economic development. How suburban life shapes values, political ideals, and worldviews of its populations.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"URBS","3896","Urban Studies Internship Seminar","Twin Cities","Weekly seminar integrates internship experience with academic program.

prereq: Sr, internship placement, dept consent, instr consent","2","2","Yes","2","4","AFV - A-F or Audit","000498","Every Fall, Spring & Summer"
"URBS","3955W","Senior Paper Seminar","Twin Cities","Methods/resources for research. Substantial writing.

prereq: dept consent","2","2","No","1","2","AFV - A-F or Audit","000528","Every Fall & Spring"
"URBS","3993","Urban Studies Directed Study","Twin Cities","For students with a specific educational objective that cannot be satisfied through regular curriculum (e.g., foreign study) and for honors students to complete an honors opportunity.
Prereq UrbS majors, instr consent, dept consent.","1","3","Yes","3","9","OPT - Student Option","-","Every Fall, Spring & Summer"
"URDU","1011","Beginning Urdu I","Twin Cities","Basic listening, speaking, reading, and writing skills. Emphasizes development of communicative competence.","5","5","No","1","5","OPN - Student Option No Audit","-","Every Fall"
"URDU","1012","Beginning Urdu II","Twin Cities","Basic listening, speaking, reading, and writing skills. Emphasizes development of communicative competence.","5","5","No","1","5","OPN - Student Option No Audit","013547","Every Spring"
